sep=|
weightsLimit:1|learningRate:0,2|stepFunction:Unipolar|inputsCount:2
n|error
1|1,46392781589453
2|0,987178714355559
3|0,838357745010163
4|0,753235901395613
5|0,617860275617276
6|0,521437284165378
7|0,530051078247908
8|0,446234095489665
9|0,432288661744757
10|0,400652948476625
11|0,454785524432813
12|0,392323750876559
